Episode,Reward,Length
337,1.235714316368103,7
338,1.1523809880018234,7
339,1.950000062584877,12
340,2.0666667371988297,13
341,1.1285714656114578,7
342,1.4142857640981674,9
343,2.2809524536132812,14
344,13.788095310330391,17
345,0.36666667461395264,2
346,1.8357143253087997,10
347,4.776190593838692,24
348,2.188095286488533,10
349,1.6500000208616257,7
350,0.9380952715873718,6
351,5.504762023687363,27
352,4.369047716259956,24
353,4.661904856562614,18
354,2.55000002682209,11
355,1.7952381372451782,9
356,0.36666667461395264,2
357,2.080952435731888,11
358,0.8190476447343826,5
359,1.7714286297559738,11
360,4.792857274413109,28
361,3.200000062584877,11
362,1.3261905014514923,7
363,0.795238122344017,5
364,1.0928571671247482,5
365,2.3833333551883698,11
366,5.335714355111122,19
367,1.2714286148548126,8
368,4.709523975849152,30
369,1.1285714656114578,7
370,4.550000041723251,21
371,4.014285787940025,19
372,1.5214286148548126,9
373,12.402380988001823,10
374,1.6047619581222534,10
375,17.92857150733471,30
376,1.9119048118591309,11
377,1.0166666805744171,5
378,0.5095238238573074,3
379,2.223809599876404,14
380,1.1023809760808945,6
381,0.795238122344017,5
382,2.7000000923871994,17
383,2.07857146859169,9
384,2.6833334118127823,16
385,1.519047662615776,9
386,1.12619049847126,6
387,1.2238095700740814,8
388,0.5095238238573074,3
389,0.9000000208616257,5
390,1.4333333522081375,7
391,2.0547619611024857,12
392,0.6166666746139526,3
393,2.771428629755974,12
394,14.830952480435371,19
395,1.566666692495346,7
396,1.4761905074119568,8
397,2.1952381432056427,11
398,6.766666755080223,20
399,1.0095238387584686,6
400,2.8380952924489975,14
401,4.292857185006142,20
402,1.0928571671247482,6
403,1.0928571671247482,5
404,0.36666667461395264,2
405,2.204761952161789,12
406,1.5309524238109589,9
407,2.569047674536705,12
408,6.41666679084301,31
409,0.36666667461395264,2
410,0.9333333522081375,5
411,2.271428629755974,11
412,0.36666667461395264,2
413,0.6761904954910278,4
414,3.900000050663948,12
415,0.7000000178813934,4
416,2.064285770058632,12
417,2.7500000298023224,12
418,1.2714286148548126,8
419,1.1047619432210922,7
420,1.7666666954755783,8
421,2.350000038743019,12
422,1.1047619432210922,7
423,0.6523809731006622,4
424,1.8000000268220901,8
425,1.159523829817772,6
426,4.847619190812111,27
427,0.5095238238573074,3
428,1.7214286178350449,10
429,3.735714331269264,17
430,0.36666667461395264,2
431,1.6642857640981674,10
432,0.6523809731006622,4
433,0.5095238238573074,3
434,4.166666805744171,26
435,2.6500000804662704,15
436,4.695238187909126,23
437,1.6952381432056427,10
438,1.1285714656114578,7
439,0.36666667461395264,2
440,1.4333333522081375,7
441,3.5452381670475006,15
442,12.378571465611458,10
443,1.3904762417078018,9
444,0.8190476447343826,5
445,1.8595238476991653,10
446,1.4500000178813934,6
447,1.4023809880018234,7
448,0.36666667461395264,2
449,0.5095238238573074,3
450,1.1047619432210922,7
451,0.7333333492279053,4
452,1.247619092464447,8
453,0.8166666775941849,4
454,0.9500000178813934,4
455,1.700000062584877,11
456,2.242857187986374,11
457,1.9452381283044815,10
458,1.7190476655960083,10
459,1.7333333641290665,7
460,3.354761987924576,18
461,0.9023809731006622,5
462,0.6523809731006622,4
463,1.3595238327980042,7
464,0.8190476447343826,5
465,0.6166666746139526,3
466,2.140476256608963,13
467,0.9333333522081375,5
468,0.5095238238573074,3
469,2.457142934203148,15
470,2.5761905163526535,10
471,1.671428620815277,10
472,13.021428614854813,12
473,7.035714417695999,29
474,27.995238453149796,81
475,15.619047701358795,22
476,1.4500000178813934,6
477,2.173809587955475,12
478,13.700000077486038,17
479,1.9619048088788986,9
480,1.9928571730852127,9
481,4.390476286411285,19
482,3.319047749042511,22
483,2.969047710299492,18
484,13.459524154663086,68
485,11.902380988001823,9
486,1.247619092464447,8
487,2.564285784959793,15
488,2.6000000834465027,16
489,1.57857146859169,9
490,1.7880952805280685,10
491,3.4380953162908554,15
492,15.183333486318588,30
493,1.247619092464447,8
494,3.361904814839363,15
495,2.1761905550956726,14
496,3.266666755080223,18
497,1.350000023841858,6
498,3.1071429401636124,18
499,0.5095238238573074,3
500,0.36666667461395264,2
501,5.421428740024567,33
502,1.5214286148548126,8
503,0.36666667461395264,2
504,2.88571435213089,13
505,2.0071429163217545,12
506,0.36666667461395264,2
507,2.366666704416275,9
508,0.36666667461395264,2
509,13.500000044703484,14
510,2.5547619611024857,13
511,2.4785714745521545,12
512,2.4690476655960083,12
513,11.650000020861626,7
514,0.9380952715873718,6
515,14.533333376049995,14
516,0.533333346247673,3
517,0.8166666775941849,4
518,2.390476256608963,13
519,1.9023809880018234,8
520,13.445238187909126,19
521,7.066666886210442,43
522,2.057142913341522,11
523,0.5095238238573074,3
524,0.7333333492279053,4
525,11.950000017881393,7
526,3.830952525138855,25
527,1.890476256608963,12
528,1.5928571671247482,6
529,2.3500000685453415,14
530,1.2666666805744171,6
531,1.2119047939777374,7
532,14.40714293718338,20
533,0.9500000178813934,4
534,1.8428572118282318,12
535,13.552381008863449,15
536,2.9214286655187607,18
537,3.892857238650322,20
538,2.152381032705307,14
539,1.8309524357318878,11
540,2.104761987924576,14
541,0.533333346247673,3
542,12.569047659635544,10
543,16.19285722076893,21
544,5.578571632504463,36
545,11.878571465611458,9
546,13.926190510392189,12
547,1.5333333909511566,10
548,2.8976191133260727,14
549,0.8761904984712601,5
550,14.31666673719883,20
551,0.36666667461395264,2
552,3.7761905789375305,21
553,2.600000038743019,11
554,2.847619131207466,17
555,1.5333333611488342,6
556,2.033333405852318,13
557,10.89285746216774,58
558,1.485714316368103,7
559,2.4380953311920166,16
560,1.6857143193483353,8
561,3.764285832643509,23
562,0.9380952715873718,6
563,3.190476268529892,18
564,0.9619047939777374,6
565,6.876190692186356,39
566,1.5333333909511566,10
567,2.25238099694252,12
568,3.845238208770752,23
569,2.4261905550956726,15
570,14.211904838681221,16
571,1.8166667222976685,11
572,11.878571465611458,9
573,3.7071429789066315,23
574,5.116666719317436,23
575,13.373809605836868,17
576,13.921428635716438,17
577,2.271428659558296,15
578,3.988095298409462,19
579,0.8190476447343826,5
580,2.302380993962288,11
581,0.36666667461395264,2
582,1.0809524208307266,7
583,1.861904799938202,10
584,2.914285823702812,19
585,0.8428571671247482,5
586,13.895238161087036,19
587,0.9500000178813934,4
588,1.8190476596355438,9
589,0.5095238238573074,3
590,1.8857143223285675,9
591,3.480952501296997,22
592,12.721428617835045,12
593,6.91666679084301,28
594,1.9023809880018234,8
595,1.7095238417387009,8
596,20.92857164144516,51
597,12.459523856639862,12
598,22.250000223517418,62
599,12.116666689515114,8
600,0.9595238268375397,5
601,1.247619092464447,8
602,1.5166666954755783,7
603,2.585714340209961,13
604,4.197619169950485,24
605,0.36666667461395264,2
606,0.5095238238573074,3
607,12.866666704416275,10
608,13.261904820799828,15
609,1.4023809880018234,7
610,0.7000000178813934,4
611,1.7833333611488342,9
612,0.36666667461395264,2
613,2.969047710299492,18
614,1.0166666805744171,5
615,0.9023809731006622,5
616,1.1857143193483353,7
617,4.669047772884369,29
618,13.150000050663948,12
619,3.411904886364937,22
620,2.723809599876404,14
621,0.6761904954910278,4
622,14.030952453613281,17
623,2.8428571671247482,12
624,0.5095238238573074,3
625,0.8190476447343826,5
626,4.9404763132333755,26
627,12.916666701436043,13
628,1.100000023841858,6
629,18.309523940086365,30
630,3.6785715371370316,22
631,4.366666808724403,27
632,14.378571569919586,26
633,13.497619152069092,20
634,13.2095238417387,12
635,2.521428629755974,14
636,2.235714331269264,12
637,2.2309524416923523,13
638,1.759523868560791,11
639,0.8190476447343826,5
640,1.0166666805744171,5
641,13.935714393854141,21
642,12.233333364129066,9
643,1.3428571671247482,6
644,2.692857190966606,12
645,1.247619092464447,8
646,4.4666668176651,28
647,1.6500000208616257,6
648,1.7666666805744171,8
649,1.816666692495346,7
650,4.083333432674408,21
651,16.03333342075348,18
652,3.4166667610406876,19
653,0.36666667461395264,2
654,3.4333334118127823,18
655,2.4690476655960083,11
656,7.335714474320412,39
657,0.6523809731006622,4
658,12.950000047683716,10
659,12.159523844718933,10
660,0.36666667461395264,2
661,13.754762008786201,21
662,1.9523809850215912,10
663,3.8880953192710876,16
664,2.402381032705307,15
665,12.235714316368103,9
666,2.9214286357164383,14
667,2.2119048088788986,10
668,7.095238298177719,42
669,0.5095238238573074,3
670,1.5333333909511566,10
671,1.8833333551883698,9
672,2.9000000655651093,15
673,0.5095238238573074,3
674,14.93095250427723,27
675,12.616666704416275,12
676,3.0761905312538147,14
677,0.6523809731006622,4
678,1.7595238387584686,7
679,2.259523883461952,13
680,13.435714349150658,15
681,16.157142966985703,25
682,12.526190519332886,12
683,2.6285715103149414,15
684,1.2595238387584686,6
685,0.36666667461395264,2
686,2.5190477073192596,16
687,3.361904814839363,16
688,2.4952381551265717,12
689,3.171428680419922,20
690,16.004762038588524,31
691,7.376190572977066,23
692,0.36666667461395264,2
693,3.109523892402649,17
694,0.9595238268375397,5
695,0.36666667461395264,2
696,7.078571557998657,34
697,14.064285784959793,17
698,7.171428769826889,41
699,0.36666667461395264,2
700,12.711904808878899,11
701,5.169047757983208,28
702,0.6523809731006622,4
703,0.5095238238573074,3
704,3.209523931145668,21
705,4.445238173007965,18
706,13.16190481185913,13
707,2.67619052529335,10
708,0.36666667461395264,2
709,1.8166667222976685,11
710,15.80238102376461,20
711,1.7261905074119568,9
712,20.423809751868248,53
713,2.792857214808464,14
714,1.735714316368103,7
715,3.0666667819023132,20
716,2.3428571820259094,9
717,11.9595238417387,9
718,12.259523838758469,9
719,15.628571510314941,22
720,4.000000134110451,25
721,0.8166666775941849,4
722,3.745238170027733,19
723,13.088095292448997,14
724,13.735714375972748,19
725,2.2357143610715866,13
726,14.409523859620094,18
727,15.859523937106133,27
728,14.064285829663277,23
729,14.354762002825737,23
730,2.3190477043390274,15
731,12.116666704416275,10
732,3.009523868560791,12
733,0.8190476447343826,5
734,1.57857146859169,8
735,0.6523809731006622,4
736,1.8666667342185974,12
737,14.509523913264275,22
738,5.259524002671242,33
739,15.952381119132042,34
740,1.583333358168602,8
741,0.9500000178813934,4
742,13.359523862600327,16
743,0.8190476447343826,5
744,3.009523928165436,20
745,1.850000023841858,8
746,12.150000020861626,8
747,14.997619211673737,30
748,0.36666667461395264,2
749,0.6523809731006622,4
750,5.688095316290855,22
751,1.2690476477146149,7
752,14.126190558075905,18
753,3.9404763132333755,24
754,1.6857143193483353,8
755,14.666666716337204,21
756,2.888095334172249,18
757,1.7214286178350449,10
758,2.735714375972748,16
759,2.53095243871212,12
760,14.902381002902985,15
761,14.62857149541378,16
762,2.488095298409462,14
763,13.492857202887535,17
764,4.9690477550029755,28
765,16.026190608739853,28
766,1.1619047969579697,7
767,13.10000005364418,12
768,13.997619152069092,21
769,2.221428617835045,10
770,1.9928571730852127,9
771,12.445238143205643,12
772,1.57857146859169,9
773,13.450000047683716,12
774,14.04523815214634,14
775,1.2238095700740814,8
776,12.926190510392189,10
777,14.09285719692707,13
778,15.061904847621918,20
779,0.36666667461395264,2
780,13.330952435731888,14
781,12.735714316368103,10
782,3.4190476834774017,15
783,3.1523810774087906,21
784,16.100000113248825,25
785,0.36666667461395264,2
786,2.4619048088788986,10
787,4.507143020629883,29
788,13.083333373069763,13
789,12.997619107365608,14
790,13.421428635716438,16
791,4.0714287012815475,25
792,13.150000050663948,15
793,13.054761961102486,13
794,12.461904808878899,11
795,12.961904808878899,12
796,2.9261905550956726,16
797,2.354761987924576,15
798,14.642857253551483,24
799,1.6500000208616257,6
800,14.83809532225132,20
801,12.507142916321754,13
802,13.888095304369926,16
803,14.278571486473083,17
804,1.9309524297714233,11
805,14.633333429694176,22
806,16.41190491616726,33
807,1.3904762417078018,9
808,11.902380988001823,9
809,13.69285723567009,20
810,0.6523809731006622,4
811,12.492857187986374,12
812,0.6166666746139526,3
813,13.045238181948662,17
814,12.483333364129066,9
815,15.683333396911621,18
816,12.164285764098167,11
817,2.1452381312847137,11
818,12.3642857670784,12
819,2.0166666954755783,8
820,2.4809524416923523,13
821,2.0904762595891953,13
822,12.069047659635544,10
823,11.9595238417387,9
824,12.473809584975243,13
825,15.152381017804146,17
826,1.2714286148548126,8
827,2.2928571850061417,12
828,16.96428580582142,28
829,16.514285817742348,25
830,12.150000020861626,8
831,3.0785714834928513,15
832,12.176190510392189,9
833,14.521428659558296,22
834,14.307142958045006,18
835,16.247619226574898,32
836,0.36666667461395264,2
837,12.32857146859169,11
838,5.147619128227234,19
839,14.161904826760292,16
840,1.235714316368103,6
841,3.257142946124077,18
842,16.51904770731926,31
843,1.942857176065445,9
844,0.8190476447343826,5
845,1.2714286148548126,8
846,1.1047619432210922,7
847,3.0738095939159393,16
848,12.483333364129066,10
849,1.5571429133415222,10
850,11.935714319348335,9
851,5.271428719162941,31
852,2.635714367032051,16
853,3.716666728258133,19
854,1.8666667342185974,12
855,7.169047802686691,35
856,3.983333468437195,25
857,12.283333361148834,8
858,1.2238095700740814,8
859,14.409523919224739,24
860,0.9500000178813934,4
861,3.0761905312538147,13
862,11.935714319348335,9
863,2.2238095849752426,12
864,3.0261905193328857,13
865,15.321428686380386,27
866,12.721428632736206,13
867,15.776190549135208,21
868,7.161904945969582,40
869,2.4380953311920166,16
870,3.5333333909511566,12
871,5.830952480435371,28
872,3.4380953311920166,20
873,15.369047686457634,23
874,13.950000122189522,22
875,2.7928571701049805,12
876,0.795238122344017,5
877,2.900000035762787,10
878,13.402381047606468,19
879,1.5571429133415222,10
880,16.085714414715767,28
881,0.533333346247673,3
882,12.616666704416275,9
883,15.092857211828232,19
884,11.816666692495346,8
885,12.792857185006142,11
886,1.438095286488533,9
887,15.902381092309952,31
888,12.421428620815277,12
889,1.0761905014514923,6
890,4.35952390730381,21
891,9.442857339978218,45
892,11.735714316368103,8
893,12.378571465611458,10
894,12.769047662615776,12
895,14.292857259511948,22
896,3.1857143491506577,16
897,12.566666707396507,10
